-1.787142225405081053e+00,-9.795900131893978680e-01
-1.247064060494273541e+00,2.945006825698961439e-01
-9.607253368121276837e-01,-6.697617095986468927e-01
-1.182503903712569748e+00,-9.452322428275963251e-01
-1.397593311329791810e+00,-1.139405585376176422e+00
-1.636578040128019662e+00,2.377845339067913288e-01
-5.959928477478431130e-01,-1.034127216041350827e+00
-1.483354977988738721e+00,-1.435696643098475445e+00
-1.410214649980802815e+00,-9.555332504567359830e-01
-3.811886434162888859e-01,1.193033349287736300e+00
-2.509389708780964678e-01,-7.386999750608714832e-01
-5.605386135868972719e-02,-4.109162846423176640e-01
-1.265601397280318174e+00,-6.147166911566600556e-01
-1.478518913364966991e+00,1.006314231079919574e+00
-7.560998366594705589e-01,3.963958921861548967e-01
-1.038115684355089829e-02,3.030236764086469137e-02
-1.307104938996662025e+00,-3.414346049500448510e-01
-1.984740919340495235e+00,-1.463335284758575661e+00
-1.770182622980655207e+00,5.218929445341878859e-01
-8.833117965844966557e-01,1.415163507081058647e+00
-7.889757497290914579e-01,-4.677103945110863137e-01
-1.681319141934146888e+00,-3.073658206948942651e-01
-1.131334686648794330e+00,-1.085684347402608996e+00
-9.184554113115497298e-01,-1.158045350837611620e+00
-8.413140152000250227e-01,-4.135934747131169154e-01
-1.226083215049000419e+00,3.470633060976288098e-01
-5.239334361345688862e-01,-9.751165463329030114e-01
-6.637166043078501776e-01,-4.161524985094927631e-01
-1.494994590649749933e+00,-7.745340347037565909e-01
-5.813713755543281625e-02,9.581092394545894786e-01
-1.814505428420673638e+00,4.251839059117114017e-01
-4.709697608117502377e-02,1.143378918143896694e+00
-1.384994309158529724e+00,-1.406443716102012687e-01
-1.349521489704344157e+00,-8.230067681784969391e-01
-1.456999945703049137e+00,4.619413655340891545e-01
-1.146973732320736294e-01,4.306758487215250897e-01
-3.328205862796473902e-01,2.872241448562470323e-01
-1.838441927555167998e+00,-9.306805823941808331e-01
-1.175076897969042911e+00,-8.139151758825868832e-01
-1.576997446110002032e+00,5.895860269253566655e-01
